order_id,item_id,product_id,quantity,list_price,discount
616.0,2.0,16.0,2.0,599.99,0.2
617.0,1.0,15.0,2.0,529.99,0.2
617.0,2.0,11.0,2.0,1680.99,0.07
618.0,1.0,17.0,2.0,429.0,0.1
618.0,2.0,11.0,1.0,1680.99,0.07
619.0,1.0,25.0,1.0,499.99,0.07
620.0,1.0,5.0,2.0,1320.99,0.2
621.0,1.0,17.0,2.0,429.0,0.07
622.0,1.0,9.0,2.0,2999.99,0.07
622.0,2.0,18.0,1.0,449.0,0.1
622.0,3.0,10.0,1.0,1549.0,0.2
622.0,4.0,25.0,1.0,499.99,0.07
623.0,1.0,8.0,1.0,1799.99,0.07
624.0,1.0,21.0,2.0,269.99,0.05
624.0,2.0,16.0,1.0,599.99,0.07
624.0,3.0,22.0,1.0,269.99,0.07
624.0,4.0,14.0,2.0,269.99,0.2
625.0,1.0,17.0,1.0,429.0,0.07
625.0,2.0,11.0,2.0,1680.99,0.2
625.0,3.0,26.0,1.0,599.99,0.07
625.0,4.0,23.0,2.0,299.99,0.1
626.0,1.0,15.0,1.0,529.99,0.2
627.0,1.0,19.0,1.0,449.0,0.07
627.0,2.0,9.0,2.0,2999.99,0.2
627.0,3.0,26.0,1.0,599.99,0.07
628.0,1.0,15.0,2.0,529.99,0.1
629.0,1.0,19.0,1.0,449.0,0.05
629.0,2.0,5.0,2.0,1320.99,0.05
629.0,3.0,23.0,2.0,299.99,0.1
629.0,4.0,14.0,2.0,269.99,0.05
629.0,5.0,6.0,2.0,469.99,0.1
630.0,1.0,5.0,1.0,1320.99,0.05
630.0,2.0,25.0,1.0,499.99,0.1
630.0,3.0,18.0,2.0,449.0,0.1
630.0,4.0,21.0,2.0,269.99,0.07
631.0,1.0,24.0,2.0,549.99,0.07
631.0,2.0,15.0,2.0,529.99,0.07
632.0,1.0,25.0,1.0,499.99,0.2
632.0,2.0,11.0,2.0,1680.99,0.1
632.0,3.0,15.0,1.0,529.99,0.07
632.0,4.0,6.0,1.0,469.99,0.05
632.0,5.0,22.0,2.0,269.99,0.1
633.0,1.0,12.0,2.0,549.99,0.05
633.0,2.0,13.0,2.0,269.99,0.2
633.0,3.0,5.0,2.0,1320.99,0.2
633.0,4.0,10.0,2.0,1549.0,0.2
634.0,1.0,4.0,2.0,2899.99,0.05
634.0,2.0,12.0,1.0,549.99,0.1
635.0,1.0,4.0,1.0,2899.99,0.05
636.0,1.0,85.0,2.0,329.99,0.2
637.0,1.0,9.0,1.0,2999.99,0.1
637.0,2.0,106.0,2.0,449.99,0.1
638.0,1.0,103.0,1.0,551.99,0.05
638.0,2.0,56.0,1.0,5499.99,0.2
638.0,3.0,53.0,2.0,749.99,0.05
639.0,1.0,15.0,1.0,529.99,0.07
639.0,2.0,73.0,1.0,749.99,0.05
639.0,3.0,72.0,1.0,619.99,0.05
639.0,4.0,61.0,2.0,4999.99,0.1
640.0,1.0,106.0,2.0,449.99,0.05
640.0,2.0,32.0,1.0,469.99,0.07
640.0,3.0,30.0,1.0,999.99,0.07
640.0,4.0,76.0,2.0,299.99,0.07
640.0,5.0,109.0,2.0,416.99,0.2
641.0,1.0,15.0,1.0,529.99,0.05
641.0,2.0,62.0,1.0,3499.99,0.2
641.0,3.0,64.0,1.0,489.99,0.2
642.0,1.0,68.0,2.0,449.99,0.07
643.0,1.0,53.0,1.0,749.99,0.05
644.0,1.0,9.0,1.0,2999.99,0.07
645.0,1.0,99.0,1.0,299.99,0.07
645.0,2.0,42.0,2.0,2299.99,0.05
645.0,3.0,6.0,1.0,469.99,0.05
645.0,4.0,47.0,2.0,5299.99,0.07
645.0,5.0,21.0,2.0,269.99,0.07
646.0,1.0,15.0,2.0,529.99,0.2
646.0,2.0,4.0,1.0,2899.99,0.07
646.0,3.0,95.0,1.0,299.99,0.05
646.0,4.0,12.0,1.0,549.99,0.2
647.0,1.0,25.0,2.0,499.99,0.07
647.0,2.0,13.0,1.0,269.99,0.1
648.0,1.0,24.0,1.0,549.99,0.07
649.0,1.0,97.0,2.0,349.99,0.1
649.0,2.0,90.0,1.0,209.99,0.07
649.0,3.0,11.0,2.0,1680.99,0.1
649.0,4.0,78.0,1.0,647.99,0.05
650.0,1.0,3.0,1.0,999.99,0.2
651.0,1.0,79.0,1.0,402.99,0.1
651.0,2.0,85.0,1.0,329.99,0.05
651.0,3.0,102.0,2.0,489.99,0.05
651.0,4.0,94.0,2.0,249.99,0.05
652.0,1.0,102.0,1.0,489.99,0.1
652.0,2.0,62.0,2.0,3499.99,0.2
652.0,3.0,67.0,2.0,250.99,0.2
652.0,4.0,23.0,1.0,299.99,0.1
652.0,5.0,74.0,1.0,439.99,0.05
653.0,1.0,6.0,1.0,469.99,0.07
653.0,2.0,43.0,1.0,5299.99,0.1
653.0,3.0,2.0,2.0,749.99,0.1
653.0,4.0,80.0,1.0,761.99,0.2
653.0,5.0,88.0,2.0,189.99,0.07
654.0,1.0,9.0,1.0,2999.99,0.1
654.0,2.0,95.0,1.0,299.99,0.1
654.0,3.0,110.0,2.0,470.99,0.07
654.0,4.0,97.0,2.0,349.99,0.07
655.0,1.0,67.0,1.0,250.99,0.1
656.0,1.0,83.0,1.0,149.99,0.1
656.0,2.0,22.0,1.0,269.99,0.07
656.0,3.0,33.0,2.0,469.99,0.05
657.0,1.0,52.0,1.0,875.99,0.05
657.0,2.0,54.0,2.0,3199.99,0.05
658.0,1.0,49.0,2.0,3499.99,0.2
658.0,2.0,29.0,1.0,999.99,0.05
658.0,3.0,9.0,1.0,2999.99,0.05
659.0,1.0,42.0,2.0,2299.99,0.05
659.0,2.0,39.0,2.0,1499.99,0.07
659.0,3.0,70.0,1.0,659.99,0.05
659.0,4.0,61.0,2.0,4999.99,0.07
660.0,1.0,30.0,1.0,999.99,0.2
660.0,2.0,59.0,2.0,2599.99,0.07
660.0,3.0,47.0,2.0,5299.99,0.05
660.0,4.0,29.0,2.0,999.99,0.2
661.0,1.0,63.0,2.0,3499.99,0.07
661.0,2.0,22.0,2.0,269.99,0.05
662.0,1.0,55.0,2.0,2699.99,0.1
662.0,2.0,95.0,2.0,299.99,0.2
662.0,3.0,102.0,2.0,489.99,0.07
662.0,4.0,22.0,1.0,269.99,0.07
662.0,5.0,106.0,2.0,449.99,0.07
663.0,1.0,41.0,2.0,1469.99,0.05
663.0,2.0,17.0,2.0,429.0,0.2
663.0,3.0,94.0,1.0,249.99,0.05
663.0,4.0,71.0,1.0,416.99,0.07
663.0,5.0,106.0,1.0,449.99,0.2
664.0,1.0,52.0,2.0,875.99,0.07
664.0,2.0,5.0,1.0,1320.99,0.07
664.0,3.0,50.0,1.0,5999.99,0.2
664.0,4.0,101.0,2.0,339.99,0.2
664.0,5.0,47.0,1.0,5299.99,0.07
665.0,1.0,58.0,1.0,4999.99,0.07
665.0,2.0,42.0,2.0,2299.99,0.2
665.0,3.0,25.0,2.0,499.99,0.05
666.0,1.0,98.0,2.0,489.99,0.2
666.0,2.0,39.0,1.0,1499.99,0.05
667.0,1.0,79.0,1.0,402.99,0.2
667.0,2.0,84.0,1.0,109.99,0.1
667.0,3.0,3.0,1.0,999.99,0.2
667.0,4.0,99.0,1.0,299.99,0.1
667.0,5.0,85.0,1.0,329.99,0.05
668.0,1.0,48.0,2.0,1499.99,0.05
668.0,2.0,19.0,2.0,449.0,0.1
669.0,1.0,16.0,2.0,599.99,0.07
669.0,2.0,72.0,1.0,619.99,0.07
670.0,1.0,108.0,1.0,449.99,0.1
670.0,2.0,28.0,1.0,2499.99,0.07
670.0,3.0,104.0,2.0,481.99,0.2
670.0,4.0,45.0,2.0,869.99,0.05
671.0,1.0,30.0,1.0,999.99,0.05
671.0,2.0,69.0,1.0,416.99,0.05
671.0,3.0,55.0,1.0,2699.99,0.2
671.0,4.0,4.0,1.0,2899.99,0.07
671.0,5.0,109.0,2.0,416.99,0.07
672.0,1.0,51.0,2.0,6499.99,0.07
672.0,2.0,96.0,2.0,349.99,0.2
672.0,3.0,48.0,2.0,1499.99,0.07
673.0,1.0,66.0,1.0,250.99,0.2
673.0,2.0,38.0,1.0,549.99,0.2
673.0,3.0,5.0,1.0,1320.99,0.07
673.0,4.0,13.0,1.0,269.99,0.1
674.0,1.0,26.0,2.0,599.99,0.2
675.0,1.0,17.0,1.0,429.0,0.05
675.0,2.0,89.0,2.0,209.99,0.05
675.0,3.0,19.0,1.0,449.0,0.07
675.0,4.0,32.0,1.0,469.99,0.2
676.0,1.0,70.0,1.0,659.99,0.2
676.0,2.0,104.0,2.0,481.99,0.07
676.0,3.0,24.0,1.0,549.99,0.1
676.0,4.0,29.0,1.0,999.99,0.2
677.0,1.0,75.0,1.0,599.99,0.07
677.0,2.0,7.0,2.0,3999.99,0.07
677.0,3.0,105.0,2.0,533.99,0.07
677.0,4.0,91.0,2.0,349.99,0.05
677.0,5.0,54.0,2.0,3199.99,0.1
678.0,1.0,52.0,2.0,875.99,0.05
678.0,2.0,37.0,2.0,379.99,0.07
679.0,1.0,15.0,2.0,529.99,0.2
679.0,2.0,83.0,2.0,149.99,0.05
680.0,1.0,81.0,2.0,1099.99,0.05
680.0,2.0,7.0,1.0,3999.99,0.2
680.0,3.0,50.0,1.0,5999.99,0.07
681.0,1.0,82.0,1.0,659.99,0.05
681.0,2.0,63.0,1.0,3499.99,0.07
681.0,3.0,61.0,1.0,4999.99,0.2
681.0,4.0,6.0,2.0,469.99,0.05
681.0,5.0,30.0,1.0,999.99,0.07
682.0,1.0,39.0,1.0,1499.99,0.2
682.0,2.0,60.0,2.0,1559.99,0.2
682.0,3.0,99.0,1.0,299.99,0.2
683.0,1.0,2.0,2.0,749.99,0.1
684.0,1.0,56.0,1.0,5499.99,0.07
684.0,2.0,33.0,1.0,469.99,0.1
685.0,1.0,59.0,1.0,2599.99,0.05
685.0,2.0,48.0,2.0,1499.99,0.05
685.0,3.0,107.0,1.0,416.99,0.05
685.0,4.0,98.0,2.0,489.99,0.2
685.0,5.0,56.0,2.0,5499.99,0.05
686.0,1.0,16.0,1.0,599.99,0.2
686.0,2.0,30.0,1.0,999.99,0.1
686.0,3.0,88.0,2.0,189.99,0.2
686.0,4.0,19.0,2.0,449.0,0.2
686.0,5.0,104.0,1.0,481.99,0.2
687.0,1.0,48.0,2.0,1499.99,0.05
687.0,2.0,95.0,1.0,299.99,0.07
687.0,3.0,5.0,2.0,1320.99,0.2
687.0,4.0,83.0,1.0,149.99,0.07
688.0,1.0,8.0,1.0,1799.99,0.1
688.0,2.0,88.0,1.0,189.99,0.05
689.0,1.0,33.0,2.0,469.99,0.1
690.0,1.0,84.0,1.0,109.99,0.2
690.0,2.0,11.0,2.0,1680.99,0.07
690.0,3.0,85.0,1.0,329.99,0.05
690.0,4.0,109.0,2.0,416.99,0.2
691.0,1.0,23.0,2.0,299.99,0.05
691.0,2.0,5.0,2.0,1320.99,0.1
691.0,3.0,55.0,2.0,2699.99,0.2
691.0,4.0,20.0,1.0,599.99,0.2
692.0,1.0,59.0,1.0,2599.99,0.2
692.0,2.0,75.0,1.0,599.99,0.07
692.0,3.0,15.0,2.0,529.99,0.07
692.0,4.0,56.0,2.0,5499.99,0.1
693.0,1.0,104.0,2.0,481.99,0.2
693.0,2.0,13.0,1.0,269.99,0.2
693.0,3.0,5.0,2.0,1320.99,0.05
693.0,4.0,31.0,1.0,1632.99,0.07
694.0,1.0,48.0,1.0,1499.99,0.2
694.0,2.0,39.0,1.0,1499.99,0.05
694.0,3.0,55.0,2.0,2699.99,0.1
694.0,4.0,103.0,2.0,551.99,0.2
694.0,5.0,45.0,2.0,869.99,0.1
695.0,1.0,82.0,2.0,659.99,0.1
695.0,2.0,57.0,2.0,1999.99,0.2
696.0,1.0,88.0,2.0,189.99,0.07
696.0,2.0,7.0,1.0,3999.99,0.1
696.0,3.0,45.0,1.0,869.99,0.07
697.0,1.0,5.0,2.0,1320.99,0.05
698.0,1.0,96.0,1.0,349.99,0.07
698.0,2.0,12.0,1.0,549.99,0.07
698.0,3.0,40.0,2.0,4999.99,0.05
699.0,1.0,106.0,2.0,449.99,0.1
699.0,2.0,48.0,1.0,1499.99,0.07
699.0,3.0,31.0,1.0,1632.99,0.2
699.0,4.0,24.0,2.0,549.99,0.1
699.0,5.0,82.0,2.0,659.99,0.2
700.0,1.0,7.0,2.0,3999.99,0.05
700.0,2.0,63.0,1.0,3499.99,0.2
701.0,1.0,84.0,1.0,109.99,0.05
702.0,1.0,25.0,2.0,499.99,0.05
702.0,2.0,104.0,1.0,481.99,0.1
702.0,3.0,3.0,2.0,999.99,0.07
703.0,1.0,45.0,2.0,869.99,0.2
703.0,2.0,66.0,2.0,250.99,0.05
703.0,3.0,72.0,1.0,619.99,0.2
703.0,4.0,4.0,2.0,2899.99,0.2
704.0,1.0,10.0,2.0,1549.0,0.05
704.0,2.0,62.0,1.0,3499.99,0.2
704.0,3.0,100.0,2.0,489.99,0.07
705.0,1.0,61.0,1.0,4999.99,0.1
706.0,1.0,27.0,1.0,999.99,0.1
706.0,2.0,23.0,2.0,299.99,0.05
706.0,3.0,60.0,1.0,1559.99,0.2
707.0,1.0,106.0,2.0,449.99,0.05
707.0,2.0,100.0,1.0,489.99,0.07
707.0,3.0,11.0,2.0,1680.99,0.1
707.0,4.0,26.0,2.0,599.99,0.1
708.0,1.0,6.0,1.0,469.99,0.07
708.0,2.0,47.0,1.0,5299.99,0.1
708.0,3.0,34.0,2.0,469.99,0.2
709.0,1.0,55.0,2.0,2699.99,0.05
709.0,2.0,101.0,2.0,339.99,0.07
709.0,3.0,48.0,1.0,1499.99,0.07
710.0,1.0,42.0,1.0,2299.99,0.05
710.0,2.0,60.0,2.0,1559.99,0.2
710.0,3.0,39.0,2.0,1499.99,0.2
710.0,4.0,57.0,1.0,1999.99,0.2
710.0,5.0,28.0,1.0,2499.99,0.05
711.0,1.0,5.0,2.0,1320.99,0.05
711.0,2.0,95.0,2.0,299.99,0.2
711.0,3.0,72.0,2.0,619.99,0.05
712.0,1.0,44.0,2.0,539.99,0.2
712.0,2.0,74.0,2.0,439.99,0.1
712.0,3.0,35.0,1.0,832.99,0.2
712.0,4.0,76.0,1.0,299.99,0.2
712.0,5.0,4.0,2.0,2899.99,0.05
713.0,1.0,93.0,2.0,209.99,0.2
713.0,2.0,97.0,2.0,349.99,0.1
713.0,3.0,53.0,1.0,749.99,0.07
713.0,4.0,108.0,2.0,449.99,0.07
714.0,1.0,92.0,2.0,209.99,0.2
715.0,1.0,61.0,2.0,4999.99,0.1
715.0,2.0,50.0,1.0,5999.99,0.2
716.0,1.0,111.0,2.0,470.99,0.1
716.0,2.0,93.0,2.0,209.99,0.07
716.0,3.0,79.0,1.0,402.99,0.1
716.0,4.0,4.0,2.0,2899.99,0.05
717.0,1.0,56.0,2.0,5499.99,0.05
717.0,2.0,93.0,1.0,209.99,0.2
718.0,1.0,92.0,2.0,209.99,0.07
718.0,2.0,40.0,2.0,4999.99,0.07
718.0,3.0,64.0,2.0,489.99,0.1
719.0,1.0,100.0,1.0,489.99,0.2
720.0,1.0,111.0,1.0,470.99,0.07
720.0,2.0,6.0,1.0,469.99,0.1
721.0,1.0,45.0,2.0,869.99,0.07
721.0,2.0,102.0,1.0,489.99,0.1
721.0,3.0,73.0,2.0,749.99,0.05
721.0,4.0,33.0,1.0,469.99,0.2
722.0,1.0,22.0,2.0,269.99,0.07
722.0,2.0,3.0,1.0,999.99,0.05
722.0,3.0,104.0,2.0,481.99,0.1
723.0,1.0,24.0,2.0,549.99,0.07
723.0,2.0,16.0,1.0,599.99,0.05
723.0,3.0,108.0,1.0,449.99,0.07
724.0,1.0,23.0,1.0,299.99,0.05
724.0,2.0,75.0,1.0,599.99,0.2
724.0,3.0,102.0,1.0,489.99,0.05
724.0,4.0,55.0,1.0,2699.99,0.2
725.0,1.0,90.0,1.0,209.99,0.1
725.0,2.0,91.0,1.0,349.99,0.05
725.0,3.0,77.0,2.0,799.99,0.07
725.0,4.0,62.0,2.0,3499.99,0.1
726.0,1.0,64.0,1.0,489.99,0.2
727.0,1.0,78.0,1.0,647.99,0.07
727.0,2.0,82.0,2.0,659.99,0.05
728.0,1.0,70.0,1.0,659.99,0.05
728.0,2.0,56.0,1.0,5499.99,0.1
728.0,3.0,91.0,1.0,349.99,0.1
728.0,4.0,58.0,1.0,4999.99,0.07
729.0,1.0,101.0,2.0,339.99,0.1
730.0,1.0,59.0,2.0,2599.99,0.05
730.0,2.0,79.0,1.0,402.99,0.1
730.0,3.0,96.0,2.0,349.99,0.07
730.0,4.0,13.0,1.0,269.99,0.1
731.0,1.0,91.0,1.0,349.99,0.05
731.0,2.0,49.0,1.0,3499.99,0.2
731.0,3.0,67.0,2.0,250.99,0.2
731.0,4.0,29.0,1.0,999.99,0.2
732.0,1.0,47.0,1.0,5299.99,0.07
732.0,2.0,4.0,2.0,2899.99,0.07
733.0,1.0,84.0,1.0,109.99,0.05
733.0,2.0,55.0,1.0,2699.99,0.2
733.0,3.0,102.0,2.0,489.99,0.1
734.0,1.0,26.0,1.0,599.99,0.2
734.0,2.0,3.0,1.0,999.99,0.05
734.0,3.0,84.0,2.0,109.99,0.2
734.0,4.0,65.0,2.0,346.99,0.1
735.0,1.0,71.0,2.0,416.99,0.1
735.0,2.0,10.0,2.0,1549.0,0.07
736.0,1.0,56.0,2.0,5499.99,0.05
736.0,2.0,17.0,1.0,429.0,0.1
736.0,3.0,62.0,2.0,3499.99,0.2
737.0,1.0,52.0,1.0,875.99,0.05
737.0,2.0,19.0,2.0,449.0,0.07
737.0,3.0,77.0,2.0,799.99,0.07
737.0,4.0,34.0,1.0,469.99,0.2
738.0,1.0,82.0,2.0,659.99,0.07
738.0,2.0,38.0,2.0,549.99,0.2
738.0,3.0,25.0,1.0,499.99,0.1
738.0,4.0,63.0,1.0,3499.99,0.07
739.0,1.0,3.0,1.0,999.99,0.2
740.0,1.0,81.0,1.0,1099.99,0.05
740.0,2.0,94.0,2.0,249.99,0.2
740.0,3.0,11.0,1.0,1680.99,0.2
740.0,4.0,19.0,1.0,449.0,0.2
740.0,5.0,12.0,2.0,549.99,0.07
741.0,1.0,58.0,1.0,4999.99,0.05
741.0,2.0,76.0,1.0,299.99,0.07
741.0,3.0,21.0,2.0,269.99,0.07
741.0,4.0,56.0,2.0,5499.99,0.05
742.0,1.0,107.0,2.0,416.99,0.05
742.0,2.0,45.0,1.0,869.99,0.07
743.0,1.0,80.0,1.0,761.99,0.05
744.0,1.0,33.0,2.0,469.99,0.2
745.0,1.0,95.0,2.0,299.99,0.05
745.0,2.0,22.0,2.0,269.99,0.2
745.0,3.0,78.0,1.0,647.99,0.1
746.0,1.0,99.0,1.0,299.99,0.1
747.0,1.0,110.0,1.0,470.99,0.07
747.0,2.0,86.0,1.0,149.99,0.2
747.0,3.0,33.0,2.0,469.99,0.1
747.0,4.0,81.0,1.0,1099.99,0.07
748.0,1.0,16.0,2.0,599.99,0.1
748.0,2.0,83.0,2.0,149.99,0.05
748.0,3.0,41.0,1.0,1469.99,0.07
748.0,4.0,35.0,2.0,832.99,0.2
749.0,1.0,9.0,1.0,2999.99,0.2
749.0,2.0,28.0,1.0,2499.99,0.05
749.0,3.0,79.0,1.0,402.99,0.2
749.0,4.0,24.0,1.0,549.99,0.05
749.0,5.0,40.0,1.0,4999.99,0.07
750.0,1.0,72.0,1.0,619.99,0.05
750.0,2.0,78.0,2.0,647.99,0.1
751.0,1.0,45.0,2.0,869.99,0.05
752.0,1.0,12.0,2.0,549.99,0.05
752.0,2.0,31.0,2.0,1632.99,0.05
753.0,1.0,105.0,2.0,533.99,0.07
753.0,2.0,7.0,2.0,3999.99,0.2
753.0,3.0,36.0,2.0,832.99,0.1
753.0,4.0,95.0,1.0,299.99,0.07
753.0,5.0,66.0,1.0,250.99,0.2
754.0,1.0,74.0,2.0,439.99,0.07
754.0,2.0,12.0,2.0,549.99,0.07
754.0,3.0,3.0,1.0,999.99,0.05
754.0,4.0,67.0,2.0,250.99,0.05
754.0,5.0,7.0,1.0,3999.99,0.2
755.0,1.0,80.0,2.0,761.99,0.07
755.0,2.0,43.0,2.0,5299.99,0.05
755.0,3.0,57.0,2.0,1999.99,0.1
756.0,1.0,64.0,1.0,489.99,0.1
756.0,2.0,17.0,2.0,429.0,0.05
757.0,1.0,95.0,1.0,299.99,0.1
758.0,1.0,22.0,2.0,269.99,0.07
758.0,2.0,99.0,1.0,299.99,0.1
758.0,3.0,27.0,1.0,999.99,0.07
758.0,4.0,65.0,2.0,346.99,0.07
758.0,5.0,109.0,1.0,416.99,0.2
759.0,1.0,93.0,2.0,209.99,0.05
759.0,2.0,78.0,1.0,647.99,0.07
760.0,1.0,21.0,2.0,269.99,0.07
760.0,2.0,29.0,2.0,999.99,0.07
761.0,1.0,43.0,1.0,5299.99,0.07
761.0,2.0,52.0,2.0,875.99,0.2
762.0,1.0,102.0,2.0,489.99,0.05
763.0,1.0,90.0,1.0,209.99,0.07
763.0,2.0,103.0,1.0,551.99,0.1
764.0,1.0,55.0,1.0,2699.99,0.07
764.0,2.0,95.0,2.0,299.99,0.05
764.0,3.0,81.0,2.0,1099.99,0.07
765.0,1.0,28.0,2.0,2499.99,0.2
765.0,2.0,12.0,1.0,549.99,0.07
765.0,3.0,25.0,1.0,499.99,0.2
765.0,4.0,53.0,1.0,749.99,0.2
765.0,5.0,65.0,1.0,346.99,0.05
766.0,1.0,111.0,1.0,470.99,0.2
767.0,1.0,63.0,1.0,3499.99,0.1
767.0,2.0,29.0,1.0,999.99,0.07
767.0,3.0,41.0,2.0,1469.99,0.05
767.0,4.0,77.0,2.0,799.99,0.05
768.0,1.0,31.0,1.0,1632.99,0.2
768.0,2.0,76.0,1.0,299.99,0.2
769.0,1.0,8.0,1.0,1799.99,0.1
769.0,2.0,6.0,2.0,469.99,0.05
769.0,3.0,36.0,2.0,832.99,0.07
770.0,1.0,110.0,1.0,470.99,0.05
770.0,2.0,42.0,1.0,2299.99,0.2
770.0,3.0,103.0,1.0,551.99,0.2
770.0,4.0,11.0,2.0,1680.99,0.05
771.0,1.0,13.0,2.0,269.99,0.2
771.0,2.0,88.0,1.0,189.99,0.2
772.0,1.0,103.0,1.0,551.99,0.07
773.0,1.0,92.0,1.0,209.99,0.1
773.0,2.0,14.0,1.0,269.99,0.05
773.0,3.0,17.0,2.0,429.0,0.2
773.0,4.0,33.0,2.0,469.99,0.07
774.0,1.0,65.0,1.0,346.99,0.05
774.0,2.0,36.0,2.0,832.99,0.05
774.0,3.0,20.0,1.0,599.99,0.2
774.0,4.0,73.0,1.0,749.99,0.05
774.0,5.0,58.0,2.0,4999.99,0.1
775.0,1.0,39.0,1.0,1499.99,0.07
776.0,1.0,28.0,1.0,2499.99,0.2
776.0,2.0,42.0,2.0,2299.99,0.2
776.0,3.0,71.0,1.0,416.99,0.1
776.0,4.0,35.0,1.0,832.99,0.1
777.0,1.0,5.0,1.0,1320.99,0.2
777.0,2.0,7.0,2.0,3999.99,0.2
777.0,3.0,2.0,1.0,749.99,0.2
778.0,1.0,64.0,1.0,489.99,0.1
778.0,2.0,85.0,1.0,329.99,0.05
779.0,1.0,101.0,1.0,339.99,0.05
779.0,2.0,90.0,2.0,209.99,0.2
779.0,3.0,47.0,1.0,5299.99,0.2
779.0,4.0,8.0,1.0,1799.99,0.2
779.0,5.0,85.0,1.0,329.99,0.2
780.0,1.0,32.0,1.0,469.99,0.1
781.0,1.0,109.0,2.0,416.99,0.05
781.0,2.0,7.0,2.0,3999.99,0.2
781.0,3.0,57.0,2.0,1999.99,0.1
782.0,1.0,20.0,2.0,599.99,0.07
782.0,2.0,57.0,1.0,1999.99,0.07
782.0,3.0,99.0,1.0,299.99,0.07
782.0,4.0,16.0,2.0,599.99,0.2
783.0,1.0,92.0,1.0,209.99,0.2
783.0,2.0,22.0,2.0,269.99,0.05
783.0,3.0,94.0,1.0,249.99,0.05
783.0,4.0,29.0,1.0,999.99,0.1
784.0,1.0,22.0,1.0,269.99,0.07
784.0,2.0,72.0,2.0,619.99,0.1
784.0,3.0,16.0,1.0,599.99,0.2
785.0,1.0,59.0,2.0,2599.99,0.2
785.0,2.0,40.0,1.0,4999.99,0.07
785.0,3.0,25.0,1.0,499.99,0.07
786.0,1.0,80.0,1.0,761.99,0.05
787.0,1.0,51.0,2.0,6499.99,0.07
787.0,2.0,66.0,2.0,250.99,0.1
788.0,1.0,48.0,1.0,1499.99,0.2
788.0,2.0,19.0,1.0,449.0,0.1
788.0,3.0,13.0,1.0,269.99,0.05
789.0,1.0,100.0,2.0,489.99,0.2
789.0,2.0,93.0,2.0,209.99,0.07
790.0,1.0,62.0,2.0,3499.99,0.07
790.0,2.0,91.0,1.0,349.99,0.1
791.0,1.0,54.0,1.0,3199.99,0.2
791.0,2.0,25.0,2.0,499.99,0.07
792.0,1.0,16.0,2.0,599.99,0.2
792.0,2.0,39.0,1.0,1499.99,0.2
792.0,3.0,56.0,1.0,5499.99,0.2
792.0,4.0,30.0,1.0,999.99,0.05
792.0,5.0,2.0,1.0,749.99,0.2
793.0,1.0,60.0,1.0,1559.99,0.05
793.0,2.0,95.0,2.0,299.99,0.05
793.0,3.0,75.0,2.0,599.99,0.05
794.0,1.0,41.0,2.0,1469.99,0.05
794.0,2.0,68.0,1.0,449.99,0.2
794.0,3.0,17.0,1.0,429.0,0.07
794.0,4.0,28.0,1.0,2499.99,0.1
795.0,1.0,95.0,2.0,299.99,0.05
795.0,2.0,99.0,2.0,299.99,0.05
796.0,1.0,6.0,2.0,469.99,0.2
797.0,1.0,11.0,1.0,1680.99,0.07
797.0,2.0,69.0,1.0,416.99,0.05
797.0,3.0,74.0,1.0,439.99,0.1
797.0,4.0,54.0,2.0,3199.99,0.05
797.0,5.0,62.0,2.0,3499.99,0.1
798.0,1.0,23.0,1.0,299.99,0.1
798.0,2.0,90.0,1.0,209.99,0.05
798.0,3.0,91.0,2.0,349.99,0.07
798.0,4.0,42.0,1.0,2299.99,0.2
798.0,5.0,26.0,2.0,599.99,0.05
799.0,1.0,5.0,2.0,1320.99,0.1
799.0,2.0,34.0,2.0,469.99,0.05
799.0,3.0,29.0,2.0,999.99,0.07
799.0,4.0,63.0,1.0,3499.99,0.1
799.0,5.0,58.0,2.0,4999.99,0.07
800.0,1.0,65.0,2.0,346.99,0.1
800.0,2.0,54.0,1.0,3199.99,0.07
800.0,3.0,6.0,2.0,469.99,0.05
800.0,4.0,52.0,1.0,875.99,0.1
800.0,5.0,95.0,2.0,299.99,0.05
801.0,1.0,101.0,1.0,339.99,0.07
802.0,1.0,30.0,1.0,999.99,0.05
802.0,2.0,36.0,2.0,832.99,0.2
802.0,3.0,40.0,1.0,4999.99,0.1
802.0,4.0,28.0,1.0,2499.99,0.05
803.0,1.0,111.0,1.0,470.99,0.07
803.0,2.0,52.0,2.0,875.99,0.05
803.0,3.0,102.0,1.0,489.99,0.07
803.0,4.0,83.0,2.0,149.99,0.05
804.0,1.0,89.0,2.0,209.99,0.2
804.0,2.0,53.0,1.0,749.99,0.07
804.0,3.0,50.0,2.0,5999.99,0.05
805.0,1.0,24.0,1.0,549.99,0.05
805.0,2.0,33.0,2.0,469.99,0.2
805.0,3.0,62.0,2.0,3499.99,0.2
805.0,4.0,32.0,1.0,469.99,0.07
805.0,5.0,6.0,2.0,469.99,0.05
806.0,1.0,93.0,2.0,209.99,0.1
806.0,2.0,97.0,1.0,349.99,0.2
806.0,3.0,77.0,2.0,799.99,0.1
806.0,4.0,82.0,2.0,659.99,0.2
806.0,5.0,91.0,2.0,349.99,0.07
807.0,1.0,21.0,2.0,269.99,0.2
807.0,2.0,6.0,1.0,469.99,0.07
807.0,3.0,3.0,2.0,999.99,0.07
807.0,4.0,9.0,2.0,2999.99,0.2
