order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
1255,375.0,4,2017-11-19,2017-11-20,2017-11-21,2,6
1256,458.0,4,2017-11-19,2017-11-20,2017-11-22,2,6
1257,1136.0,4,2017-11-19,2017-11-22,2017-11-20,2,7
1258,1099.0,4,2017-11-20,2017-11-21,2017-11-22,2,7
1259,4.0,3,2017-11-21,2017-11-21,,2,7
1260,1117.0,4,2017-11-22,2017-11-23,2017-11-24,2,6
1261,435.0,4,2017-11-23,2017-11-25,2017-11-24,2,7
1262,509.0,4,2017-11-23,2017-11-26,2017-11-26,2,6
1263,1408.0,4,2017-11-23,2017-11-26,2017-11-26,2,6
1264,113.0,4,2017-11-24,2017-11-27,2017-11-25,2,6
1265,950.0,4,2017-11-24,2017-11-27,2017-11-27,2,7
1266,387.0,4,2017-11-25,2017-11-28,2017-11-27,2,6
1267,467.0,4,2017-11-25,2017-11-26,2017-11-26,2,6
1268,774.0,4,2017-11-26,2017-11-28,2017-11-29,1,3
1269,1236.0,4,2017-11-26,2017-11-29,2017-11-29,2,6
1270,1388.0,4,2017-11-26,2017-11-29,2017-11-29,2,6
1271,734.0,4,2017-11-27,2017-11-30,2017-11-30,2,6
1272,935.0,4,2017-11-27,2017-11-29,2017-11-30,2,6
1273,1268.0,4,2017-11-27,2017-11-29,2017-11-29,2,6
1274,1364.0,4,2017-11-28,2017-11-29,2017-12-01,2,7
1275,165.0,4,2017-11-29,2017-12-01,2017-11-30,1,2
1276,893.0,4,2017-11-30,2017-12-03,2017-12-02,2,6
1277,227.0,4,2017-12-01,2017-12-04,2017-12-02,2,6
1278,980.0,4,2017-12-01,2017-12-02,2017-12-04,2,7
1279,1014.0,4,2017-12-01,2017-12-04,2017-12-03,2,6
1280,123.0,4,2017-12-01,2017-12-03,2017-12-03,3,9
1281,1060.0,4,2017-12-02,2017-12-05,2017-12-05,2,6
1282,320.0,4,2017-12-03,2017-12-05,2017-12-05,2,6
1283,85.0,4,2017-12-04,2017-12-07,2017-12-07,2,7
1284,128.0,4,2017-12-04,2017-12-06,2017-12-07,2,7
1285,262.0,4,2017-12-04,2017-12-07,2017-12-07,2,7
1286,1033.0,4,2017-12-04,2017-12-07,2017-12-06,2,7
1287,279.0,4,2017-12-07,2017-12-10,2017-12-09,1,3
1288,778.0,4,2017-12-07,2017-12-10,2017-12-09,3,9
1289,1292.0,4,2017-12-08,2017-12-11,2017-12-10,1,3
1290,967.0,4,2017-12-08,2017-12-10,2017-12-10,2,6
1291,1284.0,4,2017-12-09,2017-12-11,2017-12-12,2,6
1292,285.0,4,2017-12-10,2017-12-13,2017-12-11,2,6
1293,1401.0,4,2017-12-10,2017-12-12,2017-12-11,2,7
1294,947.0,4,2017-12-11,2017-12-13,2017-12-14,1,2
1295,37.0,4,2017-12-11,2017-12-12,2017-12-14,2,7
1296,231.0,4,2017-12-14,2017-12-17,2017-12-15,1,3
1297,108.0,4,2017-12-14,2017-12-17,2017-12-16,2,6
1298,533.0,4,2017-12-14,2017-12-17,2017-12-16,3,9
1299,1216.0,4,2017-12-15,2017-12-18,2017-12-16,1,2
1300,824.0,4,2017-12-15,2017-12-17,2017-12-17,2,6
1301,1088.0,4,2017-12-16,2017-12-19,2017-12-19,1,3
1302,322.0,4,2017-12-16,2017-12-18,2017-12-19,2,7
1303,878.0,4,2017-12-16,2017-12-19,2017-12-18,2,7
1304,1409.0,4,2017-12-16,2017-12-17,2017-12-17,2,6
1305,257.0,4,2017-12-17,2017-12-19,2017-12-18,2,7
1306,28.0,4,2017-12-20,2017-12-21,2017-12-22,2,6
1307,1384.0,4,2017-12-22,2017-12-23,2017-12-25,1,2
1308,713.0,4,2017-12-22,2017-12-24,2017-12-24,2,7
1309,821.0,4,2017-12-22,2017-12-25,2017-12-24,2,6
1310,444.0,4,2017-12-24,2017-12-25,2017-12-26,1,3
1311,1021.0,4,2017-12-24,2017-12-26,2017-12-27,2,6
1312,311.0,4,2017-12-25,2017-12-28,2017-12-26,1,3
1313,1294.0,4,2017-12-25,2017-12-27,2017-12-27,1,3
1314,1027.0,4,2017-12-25,2017-12-26,2017-12-28,2,7
1315,931.0,4,2017-12-25,2017-12-27,2017-12-28,3,9
1316,846.0,4,2017-12-26,2017-12-29,2017-12-27,1,3
1317,418.0,4,2017-12-27,2017-12-28,2017-12-29,1,3
1318,75.0,4,2017-12-27,2017-12-30,2017-12-29,2,6
1319,604.0,4,2017-12-27,2017-12-30,2017-12-30,2,6
1320,244.0,4,2017-12-28,2017-12-30,2017-12-29,1,3
1321,217.0,4,2017-12-30,2017-12-31,2017-12-31,1,3
1322,39.0,4,2017-12-31,2018-01-03,2018-01-02,2,7
1323,273.0,4,2017-12-31,2018-01-01,2018-01-01,2,6
1324,862.0,4,2018-01-01,2018-01-04,2018-01-03,2,6
1325,68.0,4,2018-01-01,2018-01-02,2018-01-03,3,8
1326,567.0,4,2018-01-01,2018-01-03,2018-01-02,3,9
1327,1026.0,4,2018-01-02,2018-01-03,2018-01-05,2,6
1328,1083.0,4,2018-01-02,2018-01-03,2018-01-03,2,6
1329,443.0,4,2018-01-04,2018-01-05,2018-01-06,1,3
1330,761.0,4,2018-01-04,2018-01-05,2018-01-07,2,7
1331,1122.0,4,2018-01-05,2018-01-06,2018-01-08,2,6
1332,256.0,4,2018-01-06,2018-01-07,2018-01-09,2,7
1333,203.0,4,2018-01-06,2018-01-07,2018-01-07,3,8
1334,425.0,4,2018-01-07,2018-01-09,2018-01-10,2,6
1335,955.0,4,2018-01-07,2018-01-08,2018-01-08,2,7
1336,904.0,4,2018-01-09,2018-01-10,2018-01-12,1,2
1337,970.0,4,2018-01-09,2018-01-12,2018-01-12,2,7
1338,905.0,4,2018-01-10,2018-01-11,2018-01-13,2,6
1339,580.0,4,2018-01-11,2018-01-14,2018-01-13,1,3
1340,1066.0,4,2018-01-12,2018-01-13,2018-01-13,1,3
1341,1258.0,4,2018-01-12,2018-01-13,2018-01-14,2,7
1342,1393.0,4,2018-01-12,2018-01-13,2018-01-15,2,7
1343,594.0,4,2018-01-13,2018-01-15,2018-01-14,2,6
1344,916.0,4,2018-01-13,2018-01-16,2018-01-15,2,6
1345,1037.0,4,2018-01-14,2018-01-15,2018-01-15,2,6
1346,136.0,4,2018-01-14,2018-01-15,2018-01-15,3,8
1347,247.0,4,2018-01-15,2018-01-18,2018-01-18,1,2
1348,1214.0,4,2018-01-15,2018-01-17,2018-01-17,1,2
1349,464.0,4,2018-01-15,2018-01-17,2018-01-16,2,6
1350,637.0,4,2018-01-15,2018-01-18,2018-01-17,2,7
1351,1016.0,4,2018-01-16,2018-01-19,2018-01-19,2,7
1352,1433.0,4,2018-01-16,2018-01-18,2018-01-18,2,6
1353,502.0,4,2018-01-17,2018-01-19,2018-01-18,2,6
1354,476.0,4,2018-01-19,2018-01-20,2018-01-21,1,3
1355,1010.0,4,2018-01-19,2018-01-21,2018-01-20,2,7
1356,1161.0,4,2018-01-19,2018-01-21,2018-01-22,2,6
1357,440.0,4,2018-01-20,2018-01-23,2018-01-21,2,6
1358,253.0,4,2018-01-21,2018-01-23,2018-01-24,1,2
1359,1008.0,4,2018-01-21,2018-01-22,2018-01-22,3,9
1360,71.0,4,2018-01-22,2018-01-25,2018-01-24,2,6
1361,1084.0,4,2018-01-22,2018-01-24,2018-01-23,2,7
1362,310.0,4,2018-01-23,2018-01-24,2018-01-25,2,6
1363,860.0,4,2018-01-24,2018-01-25,2018-01-25,2,6
1364,122.0,4,2018-01-25,2018-01-28,2018-01-28,2,6
1365,689.0,4,2018-01-25,2018-01-28,2018-01-27,2,7
1366,1441.0,4,2018-01-26,2018-01-27,2018-01-28,2,6
1367,1118.0,4,2018-01-27,2018-01-28,2018-01-28,1,3
1368,765.0,4,2018-01-27,2018-01-28,2018-01-29,2,6
1369,92.0,4,2018-01-28,2018-01-30,2018-01-30,2,6
1370,115.0,4,2018-01-28,2018-01-29,2018-01-29,2,7
1371,937.0,4,2018-01-29,2018-01-30,2018-02-01,2,7
1372,1013.0,4,2018-01-29,2018-02-01,2018-01-30,2,6
1373,427.0,4,2018-01-29,2018-01-31,2018-01-31,3,9
1374,1330.0,4,2018-01-30,2018-02-01,2018-02-01,1,3
1375,312.0,4,2018-01-30,2018-02-01,2018-02-01,3,8
1376,1186.0,4,2018-02-01,2018-02-02,2018-02-03,1,2
1377,1007.0,4,2018-02-01,2018-02-03,2018-02-03,2,7
1378,983.0,4,2018-02-02,2018-02-05,2018-02-04,1,2
1379,1256.0,4,2018-02-02,2018-02-05,2018-02-05,2,6
1380,818.0,4,2018-02-05,2018-02-08,2018-02-08,1,3
1381,680.0,4,2018-02-05,2018-02-06,2018-02-08,2,7
1382,1303.0,4,2018-02-06,2018-02-09,2018-02-08,2,6
1383,488.0,4,2018-02-07,2018-02-08,2018-02-08,1,3
1384,1126.0,4,2018-02-08,2018-02-10,2018-02-09,2,7
1385,866.0,4,2018-02-08,2018-02-11,2018-02-09,3,9
1386,1254.0,4,2018-02-09,2018-02-10,2018-02-11,1,2
1387,11.0,4,2018-02-09,2018-02-11,2018-02-11,2,7
1388,323.0,4,2018-02-09,2018-02-12,2018-02-12,2,7
1389,491.0,4,2018-02-11,2018-02-12,2018-02-14,2,7
1390,63.0,4,2018-02-12,2018-02-13,2018-02-13,2,7
1391,914.0,4,2018-02-13,2018-02-14,2018-02-14,2,7
1392,1187.0,4,2018-02-13,2018-02-14,2018-02-14,2,6
1393,547.0,4,2018-02-14,2018-02-15,2018-02-15,2,7
1394,906.0,4,2018-02-14,2018-02-16,2018-02-16,3,8
1395,1052.0,4,2018-02-15,2018-02-18,2018-02-16,1,3
1396,856.0,4,2018-02-15,2018-02-18,2018-02-16,2,7
1397,920.0,4,2018-02-15,2018-02-17,2018-02-16,2,6
1398,1383.0,4,2018-02-16,2018-02-19,2018-02-19,1,3
1399,146.0,4,2018-02-16,2018-02-18,2018-02-18,2,6
1400,987.0,4,2018-02-17,2018-02-18,2018-02-18,2,6
1401,15.0,4,2018-02-18,2018-02-19,2018-02-20,2,7
1402,1171.0,4,2018-02-19,2018-02-21,2018-02-21,2,6
1403,452.0,4,2018-02-21,2018-02-22,2018-02-22,2,7
1404,1240.0,4,2018-02-23,2018-02-26,2018-02-24,1,3
1405,100.0,4,2018-02-25,2018-02-28,2018-02-27,2,6
1406,1053.0,4,2018-02-25,2018-02-27,2018-02-27,2,7
1407,18.0,3,2018-02-26,2018-02-26,,2,6
1408,1172.0,4,2018-02-26,2018-02-27,2018-03-01,2,6
1409,21.0,4,2018-02-26,2018-02-28,2018-02-28,3,8
1410,1005.0,4,2018-02-27,2018-02-28,2018-02-28,2,7
1411,109.0,4,2018-03-01,2018-03-02,2018-03-02,1,2
1412,1043.0,4,2018-03-01,2018-03-02,2018-03-04,2,7
1413,56.0,4,2018-03-01,2018-03-03,2018-03-04,3,8
1414,293.0,4,2018-03-03,2018-03-05,2018-03-06,2,7
1415,839.0,4,2018-03-03,2018-03-04,2018-03-05,2,7
1416,566.0,4,2018-03-03,2018-03-04,2018-03-06,3,8
1417,300.0,4,2018-03-04,2018-03-06,2018-03-07,1,2
1418,364.0,4,2018-03-04,2018-03-05,2018-03-07,2,6
1419,474.0,4,2018-03-04,2018-03-07,2018-03-07,2,6
1420,838.0,4,2018-03-04,2018-03-05,2018-03-07,2,7
1421,1176.0,4,2018-03-05,2018-03-07,2018-03-07,2,7
1422,599.0,4,2018-03-05,2018-03-06,2018-03-08,3,8
1423,1231.0,4,2018-03-06,2018-03-07,2018-03-07,1,2
1424,1445.0,4,2018-03-07,2018-03-10,2018-03-10,1,2
1425,126.0,4,2018-03-07,2018-03-09,2018-03-09,2,6
1426,938.0,4,2018-03-07,2018-03-08,2018-03-10,2,6
1427,999.0,4,2018-03-07,2018-03-08,2018-03-08,2,6
1428,195.0,4,2018-03-08,2018-03-10,2018-03-11,2,7
1429,1116.0,4,2018-03-08,2018-03-09,2018-03-09,2,6
1430,1239.0,4,2018-03-10,2018-03-13,2018-03-11,2,7
1431,308.0,4,2018-03-11,2018-03-12,2018-03-14,2,6
1432,483.0,4,2018-03-11,2018-03-12,2018-03-14,2,6
1433,1142.0,4,2018-03-11,2018-03-13,2018-03-12,2,7
1434,595.0,4,2018-03-14,2018-03-16,2018-03-16,2,6
1435,744.0,4,2018-03-14,2018-03-15,2018-03-16,2,6
1436,1044.0,4,2018-03-14,2018-03-17,2018-03-16,2,6
1437,518.0,4,2018-03-15,2018-03-16,2018-03-16,1,2
1438,263.0,4,2018-03-15,2018-03-17,2018-03-16,2,6
1439,463.0,4,2018-03-15,2018-03-16,2018-03-17,2,7
1440,859.0,4,2018-03-15,2018-03-18,2018-03-16,3,8
1441,982.0,4,2018-03-15,2018-03-16,2018-03-18,3,8
1442,478.0,4,2018-03-16,2018-03-17,2018-03-17,2,7
1443,972.0,4,2018-03-16,2018-03-17,2018-03-17,2,7
1444,1154.0,4,2018-03-16,2018-03-17,2018-03-19,2,6
1445,515.0,4,2018-03-17,2018-03-18,2018-03-20,2,7
1446,820.0,4,2018-03-17,2018-03-18,2018-03-18,2,6
1447,1419.0,4,2018-03-18,2018-03-20,2018-03-20,1,3
1448,228.0,4,2018-03-18,2018-03-19,2018-03-21,2,6
1449,330.0,4,2018-03-18,2018-03-19,2018-03-20,2,7
1450,296.0,4,2018-03-19,2018-03-20,2018-03-22,2,7
1451,822.0,4,2018-03-19,2018-03-22,2018-03-20,2,6
1452,287.0,4,2018-03-20,2018-03-23,2018-03-23,1,3
1453,601.0,4,2018-03-20,2018-03-23,2018-03-22,1,3
1454,395.0,4,2018-03-20,2018-03-21,2018-03-22,2,6
1455,405.0,4,2018-03-20,2018-03-22,2018-03-21,2,6
1456,754.0,4,2018-03-20,2018-03-21,2018-03-23,2,7
1457,1411.0,4,2018-03-20,2018-03-23,2018-03-23,2,6
1458,1029.0,4,2018-03-20,2018-03-22,2018-03-21,3,8
1459,9.0,4,2018-03-21,2018-03-22,2018-03-22,2,7
1460,1131.0,4,2018-03-21,2018-03-23,2018-03-23,2,7
1461,139.0,4,2018-03-22,2018-03-25,2018-03-23,2,6
1462,1101.0,4,2018-03-22,2018-03-24,2018-03-24,2,6
1463,692.0,4,2018-03-23,2018-03-24,2018-03-24,2,7
1464,1279.0,4,2018-03-24,2018-03-25,2018-03-25,2,7
1465,623.0,4,2018-03-25,2018-03-28,2018-03-28,2,7
1466,738.0,4,2018-03-26,2018-03-29,2018-03-28,1,3
1467,152.0,4,2018-03-26,2018-03-27,2018-03-29,2,7
1468,3.0,4,2018-03-27,2018-03-30,2018-03-29,1,2
1469,1135.0,4,2018-03-27,2018-03-28,2018-03-30,3,8
1470,505.0,4,2018-03-28,2018-03-31,2018-03-31,2,7
1471,1310.0,4,2018-03-28,2018-03-30,2018-03-29,2,7
1472,114.0,4,2018-03-29,2018-03-30,2018-03-31,2,6
1473,302.0,4,2018-03-30,2018-04-01,2018-04-02,1,2
1474,816.0,4,2018-03-30,2018-04-01,2018-04-02,1,3
1475,112.0,4,2018-03-30,2018-04-01,2018-03-31,2,6
1476,35.0,4,2018-03-31,2018-04-01,2018-04-01,2,7
1477,180.0,4,2018-03-31,2018-04-03,2018-04-01,2,6
1478,392.0,4,2018-03-31,2018-04-02,2018-04-02,2,6
1479,23.0,2,2018-04-01,2018-04-01,,2,7
1480,27.0,2,2018-04-01,2018-04-01,,2,7
1481,62.0,1,2018-04-01,2018-04-01,,2,6
1482,94.0,1,2018-04-01,2018-04-01,,2,7
1483,15.0,1,2018-04-02,2018-04-02,,2,7
1484,35.0,2,2018-04-02,2018-04-02,,2,6
1485,51.0,2,2018-04-02,2018-04-02,,2,7
1486,84.0,2,2018-04-02,2018-04-02,,2,7
1487,33.0,1,2018-04-03,2018-04-03,,1,3
1488,181.0,2,2018-04-03,2018-04-03,,1,3
1489,194.0,1,2018-04-03,2018-04-03,,1,3
1490,217.0,2,2018-04-03,2018-04-03,,1,3
1491,82.0,1,2018-04-04,2018-04-04,,1,3
1492,41.0,1,2018-04-04,2018-04-04,,2,7
1493,64.0,2,2018-04-04,2018-04-04,,3,8
1494,69.0,2,2018-04-05,2018-04-05,,1,3
1495,86.0,2,2018-04-05,2018-04-05,,2,7
1496,3.0,1,2018-04-06,2018-04-06,,1,3
1497,31.0,2,2018-04-06,2018-04-06,,1,2
1498,81.0,1,2018-04-06,2018-04-06,,1,2
1499,120.0,2,2018-04-06,2018-04-06,,1,2
1500,151.0,2,2018-04-06,2018-04-06,,1,3
1501,52.0,1,2018-04-06,2018-04-06,,2,6
1502,83.0,2,2018-04-06,2018-04-06,,2,6
1503,208.0,2,2018-04-07,2018-04-07,,1,3
1504,237.0,2,2018-04-08,2018-04-08,,1,2
1505,22.0,1,2018-04-08,2018-04-08,,2,7
1506,75.0,1,2018-04-08,2018-04-08,,2,7
1507,85.0,2,2018-04-08,2018-04-08,,2,6
1508,92.0,2,2018-04-08,2018-04-08,,2,6
1509,2.0,1,2018-04-09,2018-04-09,,1,3
1510,16.0,2,2018-04-09,2018-04-09,,2,6
1511,25.0,1,2018-04-09,2018-04-09,,2,6
1512,68.0,1,2018-04-09,2018-04-09,,3,9
1513,32.0,2,2018-04-10,2018-04-10,,1,2
1514,87.0,2,2018-04-10,2018-04-10,,1,3
1515,61.0,1,2018-04-10,2018-04-10,,3,9
1516,47.0,2,2018-04-11,2018-04-11,,1,3
1517,97.0,1,2018-04-11,2018-04-11,,1,2
1518,175.0,1,2018-04-11,2018-04-11,,1,2
1519,26.0,2,2018-04-11,2018-04-11,,2,7
1520,66.0,2,2018-04-11,2018-04-11,,3,8
1521,53.0,1,2018-04-12,2018-04-12,,1,3
1522,78.0,1,2018-04-12,2018-04-12,,1,3
1523,8.0,1,2018-04-12,2018-04-12,,2,7
1524,37.0,1,2018-04-12,2018-04-12,,2,6
1525,38.0,2,2018-04-12,2018-04-12,,2,7
1526,59.0,2,2018-04-12,2018-04-12,,2,7
1527,13.0,2,2018-04-12,2018-04-12,,3,9
1528,20.0,1,2018-04-12,2018-04-12,,3,8
1529,50.0,1,2018-04-12,2018-04-12,,3,8
1530,110.0,1,2018-04-13,2018-04-13,,1,2
1531,233.0,1,2018-04-13,2018-04-13,,1,2
1532,7.0,2,2018-04-13,2018-04-13,,2,7
1533,28.0,2,2018-04-13,2018-04-13,,2,6
1534,18.0,2,2018-04-14,2018-04-14,,2,7
1535,19.0,2,2018-04-14,2018-04-14,,2,7
1536,34.0,2,2018-04-14,2018-04-14,,2,7
1537,36.0,1,2018-04-15,2018-04-15,,2,6
1538,79.0,2,2018-04-15,2018-04-15,,2,6
1539,116.0,1,2018-04-15,2018-04-15,,3,9
1540,187.0,1,2018-04-16,2018-04-16,,1,2
1541,10.0,2,2018-04-16,2018-04-16,,2,7
1542,58.0,2,2018-04-16,2018-04-16,,2,6
1543,76.0,1,2018-04-16,2018-04-16,,2,6
1544,5.0,1,2018-04-17,2018-04-17,,1,2
1545,67.0,1,2018-04-17,2018-04-17,,1,3
1546,91.0,2,2018-04-17,2018-04-17,,1,3
1547,169.0,1,2018-04-17,2018-04-17,,1,3
1548,170.0,1,2018-04-17,2018-04-17,,1,2
1549,17.0,1,2018-04-17,2018-04-17,,2,7
1550,39.0,1,2018-04-17,2018-04-17,,2,6
1551,70.0,1,2018-04-17,2018-04-17,,2,7
1552,73.0,1,2018-04-17,2018-04-17,,2,7
1553,30.0,2,2018-04-18,2018-04-18,,1,3
1554,172.0,1,2018-04-18,2018-04-18,,1,3
1555,1.0,1,2018-04-18,2018-04-18,,2,7
1556,4.0,2,2018-04-18,2018-04-18,,2,6
1557,121.0,2,2018-04-19,2018-04-19,,1,3
1558,63.0,1,2018-04-19,2018-04-19,,2,6
1559,42.0,2,2018-04-20,2018-04-20,,2,6
1560,57.0,1,2018-04-20,2018-04-20,,2,7
1561,65.0,2,2018-04-20,2018-04-20,,2,7
1562,88.0,1,2018-04-20,2018-04-20,,2,7
1563,77.0,2,2018-04-20,2018-04-20,,3,9
1564,46.0,1,2018-04-21,2018-04-21,,1,3
1565,60.0,2,2018-04-21,2018-04-21,,1,2
1566,72.0,1,2018-04-21,2018-04-21,,1,3
1567,89.0,2,2018-04-21,2018-04-21,,1,2
1568,192.0,2,2018-04-21,2018-04-21,,1,3
1569,29.0,2,2018-04-22,2018-04-22,,2,7
1570,54.0,2,2018-04-22,2018-04-22,,2,7
1571,80.0,1,2018-04-22,2018-04-22,,2,7
1572,14.0,1,2018-04-22,2018-04-22,,3,9
1573,24.0,2,2018-04-23,2018-04-23,,1,2
1574,124.0,1,2018-04-23,2018-04-23,,1,2
1575,224.0,2,2018-04-23,2018-04-23,,1,3
1576,12.0,2,2018-04-23,2018-04-23,,2,7
1577,48.0,1,2018-04-23,2018-04-23,,2,7
1578,93.0,2,2018-04-23,2018-04-23,,2,7
1579,104.0,2,2018-04-24,2018-04-24,,1,2
1580,191.0,2,2018-04-24,2018-04-24,,1,2
1581,188.0,2,2018-04-25,2018-04-25,,1,2
1582,240.0,1,2018-04-25,2018-04-25,,1,3
1583,44.0,1,2018-04-25,2018-04-25,,2,6
1584,109.0,2,2018-04-26,2018-04-26,,1,3
1585,157.0,1,2018-04-26,2018-04-26,,1,3
1586,176.0,1,2018-04-26,2018-04-26,,1,2
1587,231.0,2,2018-04-26,2018-04-26,,1,2
1588,11.0,1,2018-04-26,2018-04-26,,2,6
1589,40.0,2,2018-04-27,2018-04-27,,1,3
1590,138.0,1,2018-04-27,2018-04-27,,1,3
1591,165.0,2,2018-04-27,2018-04-27,,1,2
1592,6.0,2,2018-04-27,2018-04-27,,2,7
1593,9.0,1,2018-04-27,2018-04-27,,2,6
1594,45.0,1,2018-04-28,2018-04-28,,2,7
1595,71.0,2,2018-04-28,2018-04-28,,2,7
1596,21.0,2,2018-04-28,2018-04-28,,3,8
1597,56.0,1,2018-04-28,2018-04-28,,3,9
1598,239.0,2,2018-04-29,2018-04-29,,1,3
1599,49.0,1,2018-04-29,2018-04-29,,2,7
1600,90.0,1,2018-04-29,2018-04-29,,2,6
1601,43.0,1,2018-04-29,2018-04-29,,3,8
1602,55.0,1,2018-04-30,2018-04-30,,2,6
1603,74.0,2,2018-04-30,2018-04-30,,2,6
1604,7.0,3,2018-06-17,2018-06-17,,2,7
1605,123.0,3,2018-07-01,2018-07-01,,3,8
1606,119.0,3,2018-07-10,2018-07-10,,3,8
1607,33.0,3,2018-07-11,2018-07-11,,1,2
1608,53.0,3,2018-07-12,2018-07-12,,1,2
1609,10.0,3,2018-08-23,2018-08-23,,2,7
1610,15.0,3,2018-08-25,2018-08-25,,2,7
1611,6.0,3,2018-09-06,2018-09-06,,2,7
1612,3.0,3,2018-10-21,2018-10-21,,1,3
1613,1.0,3,2018-11-18,2018-11-18,,2,6
1614,135.0,3,2018-11-28,2018-11-28,,3,8
1615,136.0,3,2018-12-28,2018-12-28,,3,8
1,259.0,4,2016-01-01,2016-01-03,2016-01-03,1,2
